Trip Date,Trip Year,Trip Month,Day Name,Is Weekend,Service Type,Pickup Borough,Trip Count,Total Revenue,Total Fare Amount,Total Tip Amount,Avg Revenue Per Trip,Avg Fare Amount,Avg Tip Percentage,Avg Revenue Per Mile,Avg Trip Distance,Avg Trip Duration Minutes,Revenue Per Trip
2025-01-05,2025,1,Sunday,true,yellow,Bronx,172,6731.33,6032.35,70.23,39.14,35.07,1.26,5.48,9.8,34.02,39.14
2025-01-05,2025,1,Sunday,true,yellow,Brooklyn,859,28494.97,25058.2,1326.37,33.17,29.17,5.93,8.65,6.45,27.27,33.17
2025-01-05,2025,1,Sunday,true,yellow,EWR,5,435.92,353.7,24.96,87.18,70.74,5.41,2444.01,3.5,7.0,87.18
2025-01-05,2025,1,Sunday,true,yellow,Manhattan,64812,1473403.01,960021.56,183465.14,22.73,14.81,21.23,14.43,2.47,12.56,22.73
2025-01-05,2025,1,Sunday,true,yellow,Queens,9813,701806.83,517148.12,85523.11,71.52,52.7,16.67,9.77,12.88,28.8,71.52
2025-01-05,2025,1,Sunday,true,yellow,Staten Island,5,67.66,25.46,0.0,13.53,5.09,0.0,5.95,3.91,8.4,13.53
2025-01-05,2025,1,Sunday,true,yellow,Unknown,247,8717.37,6331.91,1010.31,35.29,25.64,19.12,21.35,4.56,14.6,35.29
2025-01-06,2025,1,Monday,false,green,Bronx,10,145.26,117.22,6.04,14.53,11.72,3.13,11.91,2.13,11.9,14.53
2025-01-06,2025,1,Monday,false,green,Brooklyn,149,3880.32,2988.08,431.05,26.04,20.05,16.56,11.8,3.38,25.22,26.04
2025-01-06,2025,1,Monday,false,green,Manhattan,1020,21821.76,15203.4,2673.45,21.39,14.91,17.87,11.54,2.35,26.41,21.39
2025-01-06,2025,1,Monday,false,green,Queens,259,5812.7,4558.24,500.39,22.44,17.6,13.3,11.85,2.85,17.78,22.44
2025-01-06,2025,1,Monday,false,yellow,Bronx,214,7596.1,6800.08,75.46,35.5,31.78,1.4,35.93,7.71,37.07,35.5
2025-01-06,2025,1,Monday,false,yellow,Brooklyn,919,28486.76,25586.03,798.36,31.0,27.84,3.51,14.6,5.95,33.77,31.0
2025-01-06,2025,1,Monday,false,yellow,EWR,1,87.81,72.0,0.0,87.81,72.0,0.0,6.73,13.04,25.0,87.81
2025-01-06,2025,1,Monday,false,yellow,Manhattan,66286,1507949.06,945979.73,190852.13,22.75,14.27,22.59,16.84,2.27,12.44,22.75
2025-01-06,2025,1,Monday,false,yellow,Queens,9020,650693.92,478608.26,75904.65,72.14,53.06,15.91,12.85,12.81,32.63,72.14
2025-01-06,2025,1,Monday,false,yellow,Staten Island,3,146.38,75.02,18.28,48.79,25.01,8.12,5.67,8.54,15.0,48.79
2025-01-06,2025,1,Monday,false,yellow,Unknown,204,6642.61,4416.78,1013.45,32.56,21.65,26.07,20.46,4.08,16.21,32.56
2025-01-07,2025,1,Tuesday,false,green,Bronx,11,316.64,269.18,22.02,28.79,24.47,4.06,8.02,4.2,18.82,28.79
2025-01-07,2025,1,Tuesday,false,green,Brooklyn,158,4113.49,3099.22,492.77,26.03,19.62,17.41,18.14,3.14,42.08,26.03
2025-01-07,2025,1,Tuesday,false,green,Manhattan,1056,22486.86,15883.05,2614.03,21.29,15.04,17.23,14.94,2.37,17.09,21.29
2025-01-07,2025,1,Tuesday,false,green,Queens,308,7401.59,5880.09,583.11,24.03,19.09,12.37,13.58,3.02,19.61,24.03
2025-01-07,2025,1,Tuesday,false,yellow,Bronx,279,9882.7,8915.47,71.71,35.42,31.96,1.1,14.39,8.32,38.04,35.42
2025-01-07,2025,1,Tuesday,false,yellow,Brooklyn,1050,32077.93,28660.0,952.64,30.55,27.3,3.57,38.7,5.44,31.45,30.55
2025-01-07,2025,1,Tuesday,false,yellow,EWR,1,163.49,116.1,32.7,163.49,116.1,28.17,6.32,25.85,41.0,163.49
2025-01-07,2025,1,Tuesday,false,yellow,Manhattan,85623,1922297.72,1203360.39,242395.59,22.45,14.05,22.45,19.82,2.59,12.91,22.45
2025-01-07,2025,1,Tuesday,false,yellow,Queens,8413,599628.7,436634.24,69495.59,71.27,51.9,16.01,10.55,12.55,32.55,71.27
2025-01-07,2025,1,Tuesday,false,yellow,Staten Island,4,83.41,64.03,0.0,20.85,16.01,0.0,7.69,4.04,13.5,20.85
2025-01-07,2025,1,Tuesday,false,yellow,Unknown,238,6566.16,4374.38,852.18,27.59,18.38,24.79,16.99,3.11,14.02,27.59
2025-01-08,2025,1,Wednesday,false,green,Bronx,19,419.42,359.68,18.99,22.07,18.93,3.45,14.71,3.01,15.89,22.07
2025-01-08,2025,1,Wednesday,false,green,Brooklyn,178,4671.12,3595.56,536.56,26.24,20.2,16.53,10.87,183.26,24.4,26.24
2025-01-08,2025,1,Wednesday,false,green,Manhattan,1021,22469.23,15576.48,2892.93,22.01,15.26,18.31,11.26,38.28,19.91,22.01
2025-01-08,2025,1,Wednesday,false,green,Queens,341,7805.18,6036.9,750.77,22.89,17.7,14.57,16.59,362.82,21.28,22.89
2025-01-08,2025,1,Wednesday,false,green,Unknown,1,13.6,12.1,0.0,13.6,12.1,0.0,7.56,1.8,16.0,13.6
2025-01-08,2025,1,Wednesday,false,yellow,Bronx,325,11896.52,10702.07,49.43,36.6,32.93,0.43,27.83,8.04,36.93,36.6
2025-01-08,2025,1,Wednesday,false,yellow,Brooklyn,1511,44969.54,40413.32,965.32,29.76,26.75,3.1,32.84,5.26,30.73,29.76
2025-01-08,2025,1,Wednesday,false,yellow,Manhattan,96914,2185423.22,1373166.5,270980.39,22.55,14.17,21.93,21.93,2.15,12.88,22.55
2025-01-08,2025,1,Wednesday,false,yellow,Queens,7974,562054.63,408225.69,65326.08,70.49,51.19,15.76,11.82,12.29,34.09,70.49
2025-01-08,2025,1,Wednesday,false,yellow,Staten Island,5,216.44,123.23,0.0,43.29,24.65,0.0,5.51,8.03,22.8,43.29
2025-01-08,2025,1,Wednesday,false,yellow,Unknown,296,8911.85,5979.71,1218.37,30.11,20.2,23.04,15.48,3.57,14.92,30.11
2025-01-09,2025,1,Thursday,false,green,Bronx,13,306.19,248.2,27.49,23.55,19.09,8.04,13.37,3.05,16.69,23.55
2025-01-09,2025,1,Thursday,false,green,Brooklyn,209,5385.31,4131.35,605.21,25.77,19.77,16.25,13.56,3.11,30.98,25.77
2025-01-09,2025,1,Thursday,false,green,Manhattan,1157,25307.33,17707.28,3063.31,21.87,15.3,17.5,11.56,2.33,21.81,21.87
2025-01-09,2025,1,Thursday,false,green,Queens,377,9195.07,7113.89,809.48,24.39,18.87,14.34,27.81,3.15,21.87,24.39
2025-01-09,2025,1,Thursday,false,yellow,Bronx,391,13476.46,12038.42,45.14,34.47,30.79,0.42,25.06,318.26,33.48,34.47
2025-01-09,2025,1,Thursday,false,yellow,Brooklyn,1413,43872.55,38981.02,1107.09,31.05,27.59,3.18,33.9,5.44,30.5,31.05
2025-01-09,2025,1,Thursday,false,yellow,EWR,1,60.0,49.0,10.0,60.0,49.0,20.41,200.0,0.3,1.0,60.0
2025-01-09,2025,1,Thursday,false,yellow,Manhattan,101229,2317935.26,1462062.5,289565.77,22.9,14.44,21.9,21.15,3.59,13.46,22.9
2025-01-09,2025,1,Thursday,false,yellow,Queens,8415,611849.2,446748.4,71561.51,72.71,53.09,15.78,11.43,13.17,36.59,72.71
2025-01-09,2025,1,Thursday,false,yellow,Staten Island,11,469.26,359.93,8.93,42.66,32.72,5.95,5.7,9.58,29.82,42.66
2025-01-09,2025,1,Thursday,false,yellow,Unknown,322,9267.27,6357.61,1121.66,28.78,19.74,20.77,14.26,3.38,15.66,28.78
2025-01-10,2025,1,Friday,false,green,Bronx,23,730.81,646.81,7.05,31.77,28.12,3.29,7.39,4228.71,26.96,31.77
2025-01-10,2025,1,Friday,false,green,Brooklyn,179,4507.75,3385.21,543.4,25.18,18.91,17.24,20.02,3.06,31.87,25.18
2025-01-10,2025,1,Friday,false,green,Manhattan,981,21359.64,14785.17,2677.25,21.77,15.07,18.82,12.56,2.42,21.29,21.77
2025-01-10,2025,1,Friday,false,green,Queens,339,8083.29,6248.53,707.16,23.84,18.43,13.05,32.58,3.18,18.02,23.84
2025-01-10,2025,1,Friday,false,green,Unknown,1,19.6,15.6,0.0,19.6,15.6,0.0,10.05,1.95,1.0,19.6
2025-01-10,2025,1,Friday,false,yellow,Bronx,418,15002.64,13318.7,57.63,35.89,31.86,0.5,41.52,7.79,34.42,35.89
2025-01-10,2025,1,Friday,false,yellow,Brooklyn,1577,47418.09,42471.45,1046.21,30.07,26.93,3.27,23.18,41.07,28.75,30.07
